A,B,C,D,target
570.0,405.0,79.0,456.0,3434.0
805.0,215.0,314.0,947.0,5245.5
432.0,354.0,838.0,499.0,6864.5
846.0,120.0,942.0,241.0,7123.5
995.0,4.0,168.0,247.0,3212.5
703.0,940.0,641.0,697.0,8476.5
491.0,275.0,841.0,179.0,6280.5
606.0,432.0,558.0,888.0,6630.0
8.0,946.0,707.0,345.0,6906.5
564.0,896.0,226.0,348.0,5468.0
976.0,901.0,500.0,659.0,8143.5
341.0,189.0,650.0,134.0,4700.0
538.0,812.0,563.0,92.0,6465.0
926.0,838.0,244.0,841.0,6847.5
161.0,878.0,425.0,519.0,5859.5
834.0,1000.0,196.0,183.0,5922.5
26.0,310.0,926.0,732.0,6710.0
889.0,536.0,866.0,417.0,8341.5
784.0,177.0,149.0,620.0,3774.0
266.0,147.0,883.0,970.0,6843.0
275.0,470.0,986.0,690.0,7925.0
264.0,23.0,664.0,32.0,3965.0
268.0,970.0,578.0,235.0,6688.5
110.0,167.0,423.0,479.0,3554.5
221.0,778.0,415.0,611.0,5767.5
559.0,680.0,236.0,850.0,5613.0
842.0,38.0,19.0,815.0,3115.5
879.0,927.0,458.0,886.0,8158.0
220.0,512.0,729.0,959.0,7059.5
947.0,926.0,107.0,0.0,5207.0
7.0,144.0,875.0,232.0,5169.0
138.0,934.0,852.0,245.0,7705.5
874.0,272.0,149.0,856.0,4593.0
624.0,176.0,209.0,714.0,3892.0
23.0,75.0,962.0,20.0,5111.0
629.0,585.0,764.0,420.0,7463.0
545.0,732.0,768.0,611.0,8042.5
708.0,744.0,13.0,809.0,4926.5
943.0,376.0,976.0,830.0,9139.0
373.0,949.0,824.0,785.0,8890.5
503.0,94.0,670.0,624.0,5574.0
196.0,438.0,210.0,764.0,3902.0
227.0,951.0,655.0,459.0,7270.5
570.0,240.0,867.0,58.0,6282.0
824.0,234.0,614.0,773.0,6579.5
496.0,295.0,328.0,343.0,4031.5
285.0,524.0,614.0,605.0,6119.5
353.0,913.0,336.0,49.0,5198.5
963.0,536.0,904.0,778.0,9221.0
697.0,768.0,187.0,642.0,5596.0
799.0,660.0,426.0,8.0,5720.0
44.0,403.0,965.0,88.0,6254.0
280.0,172.0,516.0,465.0,4353.5
938.0,919.0,430.0,77.0,6898.5
814.0,194.0,982.0,394.0,7711.0
477.0,133.0,349.0,49.0,3171.5
186.0,944.0,28.0,13.0,3363.5
517.0,960.0,316.0,48.0,5566.0
958.0,703.0,996.0,453.0,9684.5
498.0,165.0,464.0,860.0,5101.0
109.0,183.0,936.0,860.0,6737.0
642.0,429.0,426.0,199.0,4999.5
3.0,473.0,240.0,491.0,3361.5
107.0,332.0,539.0,135.0,4107.5
331.0,596.0,755.0,848.0,7497.0
576.0,233.0,377.0,980.0,5206.0
851.0,484.0,843.0,939.0,8777.5
303.0,246.0,984.0,233.0,6613.5
784.0,70.0,60.0,45.0,2145.5
953.0,436.0,327.0,56.0,4933.0
91.0,191.0,46.0,513.0,1754.5
679.0,286.0,883.0,37.0,6686.5
314.0,653.0,423.0,426.0,5341.0
489.0,106.0,682.0,293.0,5145.5
743.0,751.0,406.0,632.0,6717.0
735.0,395.0,668.0,567.0,6845.5
837.0,257.0,281.0,934.0,5251.0
581.0,952.0,238.0,561.0,6049.5
884.0,519.0,390.0,600.0,6175.0
330.0,544.0,171.0,242.0,3510.0
451.0,101.0,88.0,928.0,3037.0
702.0,693.0,126.0,217.0,4438.5
301.0,527.0,392.0,920.0,5523.0
73.0,646.0,573.0,308.0,5411.0
435.0,803.0,324.0,570.0,5754.0
475.0,791.0,38.0,85.0,3640.5
901.0,220.0,484.0,765.0,6029.5
557.0,108.0,447.0,527.0,4463.5
367.0,530.0,733.0,78.0,6106.0
549.0,289.0,419.0,599.0,4958.5
263.0,97.0,861.0,788.0,6304.0
525.0,763.0,180.0,708.0,5301.0
836.0,572.0,88.0,225.0,4165.5
681.0,681.0,45.0,51.0,3706.5
425.0,717.0,491.0,132.0,5654.0
105.0,364.0,198.0,327.0,2782.5
989.0,96.0,163.0,829.0,4324.5
431.0,328.0,513.0,509.0,5174.5
170.0,592.0,864.0,945.0,7853.5
923.0,409.0,512.0,297.0,6078.5
374.0,37.0,596.0,855.0,5121.5
488.0,972.0,646.0,89.0,7255.5
596.0,68.0,377.0,889.0,4614.5
965.0,307.0,947.0,156.0,7820.0
104.0,198.0,300.0,559.0,3140.5
516.0,171.0,350.0,294.0,3736.0
641.0,550.0,186.0,268.0,4264.0
537.0,468.0,598.0,897.0,6813.5
219.0,201.0,763.0,714.0,5927.0
43.0,178.0,10.0,415.0,1292.5
694.0,521.0,707.0,277.0,6901.5
535.0,222.0,348.0,426.0,4115.0
888.0,196.0,248.0,13.0,3623.5
509.0,469.0,484.0,563.0,5689.5
613.0,730.0,931.0,379.0,8639.5
398.0,927.0,443.0,902.0,7145.0
492.0,511.0,398.0,399.0,5105.5
371.0,273.0,781.0,43.0,5530.5
117.0,290.0,50.0,954.0,2785.0
690.0,553.0,529.0,947.0,7104.5
831.0,898.0,592.0,743.0,8430.5
710.0,51.0,472.0,330.0,4428.0
199.0,238.0,36.0,693.0,2331.5
537.0,780.0,427.0,297.0,5994.5
968.0,561.0,827.0,340.0,8264.0
433.0,662.0,576.0,95.0,5874.5
825.0,374.0,277.0,238.0,4514.0
358.0,701.0,434.0,131.0,5185.5
570.0,128.0,153.0,470.0,2994.0
812.0,732.0,804.0,729.0,8933.5
526.0,141.0,954.0,744.0,7361.0
711.0,927.0,134.0,176.0,5137.0
742.0,596.0,712.0,458.0,7519.0
856.0,897.0,955.0,499.0,9926.5
548.0,58.0,267.0,700.0,3655.0
362.0,798.0,472.0,751.0,6604.5
407.0,183.0,12.0,25.0,1460.5
552.0,252.0,252.0,42.0,3183.0
981.0,306.0,957.0,390.0,8250.0
655.0,308.0,50.0,904.0,3840.0
514.0,751.0,384.0,601.0,6102.5
78.0,838.0,196.0,401.0,4251.5
892.0,623.0,207.0,887.0,6018.5
980.0,226.0,207.0,205.0,3980.5
319.0,445.0,806.0,471.0,6709.5
917.0,705.0,653.0,248.0,7586.0
409.0,989.0,668.0,958.0,8562.0
588.0,292.0,852.0,22.0,6345.0
148.0,552.0,862.0,742.0,7375.0
219.0,551.0,621.0,153.0,5425.5
469.0,419.0,474.0,170.0,4820.0
852.0,109.0,251.0,0.0,3286.0
71.0,2.0,713.0,6.0,3722.0
812.0,397.0,28.0,968.0,4407.0
715.0,95.0,222.0,67.0,2925.5
575.0,189.0,565.0,405.0,5149.5
827.0,801.0,696.0,883.0,8861.5
270.0,456.0,288.0,116.0,3522.0
68.0,758.0,939.0,677.0,8120.5
170.0,209.0,220.0,335.0,2569.5
600.0,837.0,785.0,420.0,8266.0
759.0,792.0,234.0,257.0,5449.5
181.0,466.0,5.0,913.0,3154.5
477.0,96.0,673.0,744.0,5723.0
190.0,864.0,261.0,449.0,4950.5
363.0,598.0,252.0,275.0,4192.5
64.0,539.0,987.0,533.0,7479.5
498.0,814.0,240.0,992.0,6126.0
271.0,560.0,17.0,304.0,2763.0
387.0,214.0,302.0,921.0,4307.5
168.0,678.0,351.0,528.0,4917.0
896.0,72.0,629.0,146.0,5372.0
542.0,646.0,313.0,549.0,5410.5
984.0,980.0,712.0,732.0,9566.0
756.0,455.0,322.0,997.0,5982.5
541.0,20.0,739.0,666.0,5836.0
410.0,330.0,991.0,813.0,7984.5
214.0,938.0,814.0,830.0,8557.0
703.0,950.0,450.0,893.0,7845.5
566.0,432.0,789.0,411.0,6989.5
606.0,157.0,693.0,791.0,6334.5
39.0,76.0,888.0,420.0,5376.0
249.0,732.0,351.0,420.0,5079.0
997.0,656.0,193.0,563.0,5771.5
376.0,195.0,490.0,15.0,3809.5
177.0,54.0,960.0,916.0,6690.0
866.0,484.0,48.0,425.0,4061.5
863.0,354.0,288.0,101.0,4379.5
365.0,176.0,202.0,959.0,3706.5
602.0,664.0,572.0,877.0,7371.5
151.0,63.0,131.0,673.0,2155.5
953.0,865.0,335.0,100.0,6326.0
2.0,453.0,472.0,975.0,5185.5
712.0,51.0,487.0,840.0,5272.0
640.0,785.0,19.0,723.0,4814.5
773.0,81.0,894.0,568.0,7111.0
61.0,225.0,913.0,930.0,6757.0
303.0,366.0,31.0,103.0,2013.5
992.0,508.0,654.0,450.0,7453.0
727.0,18.0,961.0,975.0,7775.5
506.0,521.0,794.0,325.0,7032.5
243.0,929.0,203.0,55.0,4370.5
656.0,799.0,714.0,361.0,7820.5
325.0,693.0,477.0,330.0,5609.0
981.0,265.0,972.0,465.0,8314.5
660.0,821.0,932.0,442.0,9106.0
417.0,88.0,279.0,118.0,2670.0
577.0,929.0,534.0,468.0,7313.0
250.0,287.0,478.0,87.0,3881.5
850.0,695.0,66.0,820.0,5345.0
456.0,498.0,97.0,782.0,4064.0
880.0,689.0,390.0,534.0,6578.0
789.0,598.0,50.0,196.0,3916.0
353.0,498.0,965.0,226.0,7364.0
731.0,342.0,757.0,403.0,6877.5
87.0,740.0,909.0,806.0,8148.0
193.0,456.0,9.0,901.0,3150.5
564.0,4.0,221.0,250.0,2620.0
832.0,897.0,214.0,371.0,5981.5
870.0,19.0,435.0,160.0,4212.0
306.0,666.0,157.0,44.0,3461.0
723.0,315.0,191.0,868.0,4648.0
315.0,11.0,653.0,329.0,4421.5
252.0,350.0,503.0,600.0,4969.0
411.0,13.0,212.0,910.0,3286.0
167.0,58.0,576.0,710.0,4453.0
52.0,145.0,338.0,982.0,3702.0
992.0,897.0,62.0,255.0,5367.5
800.0,887.0,83.0,678.0,5693.0
969.0,173.0,794.0,269.0,6830.5
236.0,578.0,960.0,338.0,7513.0
745.0,762.0,883.0,597.0,9086.5
58.0,710.0,476.0,822.0,5859.0
135.0,127.0,989.0,871.0,6902.5
66.0,129.0,745.0,394.0,4835.0
288.0,577.0,63.0,781.0,3793.5
377.0,58.0,920.0,32.0,5576.0
370.0,510.0,612.0,419.0,5958.5
110.0,656.0,486.0,16.0,4642.0
339.0,564.0,791.0,158.0,6562.0
239.0,304.0,70.0,985.0,3217.5
982.0,154.0,431.0,356.0,5115.0
963.0,396.0,972.0,251.0,8350.5
276.0,232.0,347.0,376.0,3547.0
443.0,143.0,56.0,38.0,1652.0
377.0,843.0,781.0,90.0,7323.0
111.0,130.0,881.0,400.0,5617.0
978.0,409.0,227.0,895.0,5660.5
438.0,962.0,184.0,67.0,4782.5
6.0,541.0,156.0,628.0,3357.0
701.0,155.0,311.0,857.0,4707.5
305.0,378.0,306.0,971.0,4730.5
573.0,744.0,914.0,471.0,8654.5
182.0,389.0,967.0,905.0,7723.5
825.0,710.0,668.0,626.0,8059.0
745.0,479.0,609.0,164.0,6218.0
236.0,418.0,329.0,278.0,3788.0
437.0,348.0,684.0,407.0,5948.5
889.0,932.0,877.0,444.0,9625.0
180.0,619.0,703.0,802.0,6935.0
381.0,875.0,170.0,362.0,4780.0
407.0,399.0,758.0,44.0,5867.0
74.0,262.0,890.0,296.0,5828.0
93.0,511.0,161.0,378.0,3091.0
91.0,734.0,65.0,943.0,4123.5
799.0,825.0,651.0,812.0,8546.0
175.0,860.0,297.0,251.0,4791.5
204.0,149.0,241.0,376.0,2624.0
372.0,301.0,633.0,8.0,4824.0
195.0,955.0,865.0,510.0,8345.0
268.0,1000.0,212.0,116.0,4770.0
401.0,821.0,787.0,901.0,8551.5
588.0,4.0,807.0,574.0,6084.0
279.0,472.0,921.0,613.0,7498.5
784.0,997.0,462.0,458.0,7556.0
25.0,829.0,669.0,820.0,7112.0
938.0,287.0,924.0,422.0,7990.0
14.0,104.0,115.0,134.0,1116.0
814.0,905.0,69.0,26.0,4727.0
250.0,531.0,706.0,701.0,6674.5
128.0,739.0,301.0,506.0,4737.0
85.0,683.0,993.0,930.0,8579.0
219.0,963.0,112.0,717.0,4962.5
248.0,137.0,65.0,303.0,1686.5
772.0,514.0,40.0,543.0,4100.5
181.0,537.0,306.0,243.0,3867.5
403.0,391.0,8.0,350.0,2544.0
680.0,794.0,101.0,677.0,5262.5
389.0,20.0,360.0,686.0,3667.0
4.0,814.0,137.0,406.0,3744.0
850.0,981.0,321.0,577.0,7113.5
92.0,805.0,401.0,333.0,5103.5
600.0,997.0,584.0,979.0,8579.5
947.0,653.0,5.0,465.0,4575.5
110.0,252.0,325.0,877.0,3916.5
825.0,273.0,501.0,444.0,5640.0
402.0,569.0,709.0,820.0,7286.0
238.0,328.0,35.0,136.0,1839.0
742.0,97.0,651.0,467.0,5730.5
780.0,983.0,873.0,402.0,9477.0
820.0,898.0,282.0,679.0,6762.5
317.0,795.0,687.0,396.0,7048.0
594.0,575.0,204.0,548.0,4755.0
931.0,4.0,234.0,525.0,3831.5
829.0,699.0,148.0,54.0,4576.0
930.0,996.0,219.0,834.0,7194.0
769.0,290.0,846.0,844.0,7904.0
814.0,595.0,811.0,489.0,8201.5
336.0,145.0,233.0,222.0,2605.0
817.0,365.0,164.0,398.0,4146.0
808.0,938.0,860.0,608.0,9642.0
957.0,697.0,904.0,607.0,9435.5
88.0,504.0,676.0,886.0,6397.0
719.0,130.0,601.0,850.0,6108.0
268.0,8.0,203.0,156.0,1809.0
859.0,787.0,775.0,522.0,8737.0
738.0,232.0,45.0,778.0,3564.0
836.0,493.0,258.0,53.0,4520.5
445.0,129.0,703.0,909.0,6155.5
321.0,773.0,677.0,80.0,6466.0
35.0,31.0,618.0,121.0,3434.5
53.0,987.0,311.0,727.0,5712.5
115.0,694.0,289.0,235.0,4109.5
215.0,725.0,438.0,669.0,5798.5
135.0,515.0,905.0,538.0,7147.0
422.0,891.0,798.0,280.0,7927.0
575.0,53.0,925.0,406.0,6543.0
409.0,400.0,707.0,307.0,6013.5
407.0,745.0,197.0,726.0,5123.0
541.0,471.0,381.0,668.0,5402.0
251.0,144.0,606.0,499.0,4712.5
377.0,805.0,236.0,173.0,4608.5
195.0,121.0,726.0,298.0,4830.0
282.0,512.0,96.0,603.0,3484.5
756.0,488.0,864.0,434.0,7947.0
210.0,866.0,533.0,377.0,6248.5
43.0,678.0,175.0,553.0,3824.5
359.0,631.0,189.0,753.0,4685.5
804.0,452.0,358.0,885.0,6081.5
365.0,760.0,469.0,258.0,5742.0
43.0,100.0,978.0,383.0,5850.5
742.0,484.0,841.0,188.0,7423.0
314.0,397.0,712.0,37.0,5434.5
333.0,796.0,770.0,146.0,7123.0
641.0,972.0,908.0,908.0,10100.0
232.0,747.0,378.0,45.0,4662.5
358.0,52.0,958.0,84.0,5788.0
395.0,38.0,186.0,892.0,3172.0
635.0,252.0,514.0,120.0,4776.0
29.0,799.0,456.0,820.0,5965.0
120.0,555.0,251.0,569.0,4013.5
79.0,977.0,74.0,357.0,3994.5
311.0,501.0,242.0,5.0,3342.5
466.0,21.0,872.0,715.0,6427.5
59.0,700.0,623.0,302.0,5786.0
382.0,990.0,771.0,446.0,8258.0
260.0,706.0,514.0,940.0,6618.0
326.0,232.0,705.0,883.0,6197.5
116.0,407.0,613.0,629.0,5461.5
582.0,150.0,596.0,988.0,6076.0
903.0,980.0,481.0,192.0,7439.0
706.0,117.0,224.0,31.0,2929.5
913.0,944.0,719.0,401.0,8854.5
194.0,417.0,650.0,318.0,5366.0
819.0,556.0,299.0,912.0,6169.0
237.0,851.0,902.0,179.0,7805.5
786.0,546.0,849.0,854.0,8736.0
492.0,423.0,941.0,983.0,8432.5
944.0,826.0,369.0,129.0,6404.5
176.0,742.0,140.0,22.0,3311.0
896.0,117.0,256.0,292.0,3861.0
234.0,304.0,123.0,991.0,3481.5
795.0,587.0,719.0,997.0,8441.5
743.0,611.0,667.0,716.0,7728.0
802.0,993.0,592.0,83.0,7667.5
642.0,716.0,781.0,88.0,7469.0
692.0,306.0,539.0,426.0,5636.0
105.0,499.0,540.0,797.0,5602.5
696.0,30.0,268.0,179.0,3090.5
571.0,323.0,936.0,431.0,7437.5
274.0,830.0,140.0,858.0,5025.0
896.0,979.0,268.0,208.0,6381.0
714.0,567.0,107.0,699.0,4712.5
130.0,887.0,254.0,833.0,5440.5
168.0,444.0,592.0,764.0,5774.0
281.0,252.0,105.0,109.0,2006.5
886.0,951.0,235.0,26.0,5839.0
747.0,125.0,324.0,669.0,4492.5
115.0,389.0,910.0,185.0,6224.5
688.0,433.0,154.0,940.0,4855.0
125.0,931.0,196.0,531.0,4819.5
73.0,347.0,585.0,82.0,4235.0
474.0,289.0,543.0,178.0,4797.0
733.0,739.0,99.0,4.0,4184.0
207.0,195.0,431.0,136.0,3358.0
334.0,928.0,560.0,980.0,7722.0
586.0,575.0,788.0,397.0,7432.5
557.0,864.0,315.0,717.0,6356.5
764.0,602.0,318.0,301.0,5375.5
890.0,376.0,912.0,225.0,7805.5
333.0,756.0,677.0,709.0,7382.5
516.0,677.0,370.0,969.0,6366.5
279.0,458.0,283.0,136.0,3551.0
171.0,207.0,781.0,780.0,6038.0
870.0,84.0,748.0,32.0,5780.0
161.0,795.0,749.0,579.0,7320.5
62.0,474.0,458.0,256.0,4220.0
145.0,79.0,690.0,236.0,4331.0
884.0,411.0,50.0,370.0,3806.0
490.0,195.0,599.0,875.0,5872.5
918.0,468.0,601.0,30.0,6290.0
727.0,726.0,973.0,978.0,9964.0
539.0,908.0,284.0,641.0,6183.5
503.0,864.0,917.0,321.0,8664.5
589.0,635.0,945.0,258.0,8195.0
12.0,544.0,194.0,843.0,3890.5
530.0,891.0,170.0,454.0,5264.0
307.0,656.0,951.0,298.0,7784.0
616.0,623.0,235.0,511.0,5042.5
309.0,854.0,812.0,873.0,8549.5
662.0,219.0,323.0,530.0,4391.0
494.0,281.0,599.0,88.0,4958.0
191.0,754.0,156.0,845.0,4691.5
749.0,336.0,911.0,850.0,8336.0
95.0,901.0,885.0,117.0,7493.5
556.0,669.0,239.0,726.0,5403.0
863.0,556.0,353.0,908.0,6521.0
698.0,88.0,952.0,216.0,6744.0
797.0,464.0,846.0,842.0,8479.0
816.0,130.0,287.0,492.0,4195.0
696.0,279.0,470.0,418.0,5206.0
946.0,536.0,677.0,52.0,6963.0
471.0,290.0,164.0,324.0,3118.0
480.0,426.0,299.0,158.0,3970.0
524.0,501.0,546.0,674.0,6292.0
580.0,569.0,54.0,670.0,4142.0
441.0,574.0,441.0,719.0,5887.5
540.0,815.0,979.0,525.0,9207.5
933.0,194.0,139.0,325.0,3630.5
28.0,919.0,166.0,563.0,4487.5
732.0,12.0,382.0,976.0,4874.0
199.0,638.0,97.0,740.0,3907.0
319.0,382.0,674.0,327.0,5644.5
238.0,252.0,862.0,685.0,6569.5
875.0,279.0,32.0,50.0,2822.0
586.0,945.0,336.0,266.0,6086.0
511.0,794.0,457.0,375.0,6251.5
63.0,342.0,930.0,195.0,6094.5
318.0,214.0,128.0,838.0,3175.0
139.0,382.0,628.0,268.0,4966.0
215.0,116.0,347.0,527.0,3303.5
312.0,787.0,924.0,487.0,8335.5
865.0,248.0,937.0,325.0,7646.5
897.0,250.0,130.0,679.0,4212.5
518.0,886.0,367.0,983.0,7003.5
751.0,706.0,199.0,119.0,4793.5
343.0,383.0,447.0,561.0,4911.5
105.0,163.0,383.0,472.0,3322.0
42.0,296.0,780.0,361.0,5413.5
516.0,461.0,960.0,280.0,7635.0
983.0,267.0,502.0,934.0,6678.0
16.0,226.0,188.0,714.0,2721.0
608.0,140.0,141.0,535.0,3143.5
322.0,980.0,334.0,142.0,5467.0
981.0,143.0,718.0,113.0,6150.5
742.0,263.0,805.0,660.0,7288.0
137.0,206.0,828.0,446.0,5701.0
774.0,447.0,695.0,770.0,7519.0
493.0,608.0,871.0,876.0,8479.0
425.0,2.0,89.0,901.0,2652.5
558.0,128.0,428.0,569.0,4493.5
651.0,874.0,887.0,592.0,9247.0
897.0,129.0,750.0,442.0,6594.0
540.0,49.0,382.0,890.0,4472.0
317.0,230.0,419.0,569.0,4272.5
28.0,573.0,265.0,94.0,3241.0
617.0,409.0,155.0,565.0,4083.5
988.0,110.0,226.0,872.0,4744.0
925.0,444.0,806.0,839.0,8470.5
468.0,490.0,600.0,775.0,6568.5
890.0,417.0,326.0,929.0,6054.5
177.0,632.0,91.0,506.0,3464.0
799.0,191.0,511.0,130.0,4921.0
520.0,882.0,929.0,34.0,8382.0
424.0,618.0,438.0,808.0,6104.0
194.0,859.0,104.0,92.0,3623.0
489.0,721.0,123.0,981.0,5227.5
939.0,72.0,740.0,811.0,7010.5
614.0,739.0,352.0,362.0,5748.0
852.0,963.0,198.0,466.0,6282.0
603.0,7.0,204.0,85.0,2374.5
783.0,286.0,473.0,113.0,4958.5
788.0,456.0,76.0,263.0,3718.5
201.0,892.0,410.0,556.0,5962.0
978.0,802.0,846.0,238.0,8949.0
17.0,674.0,781.0,992.0,7449.0
997.0,704.0,880.0,682.0,9529.0
578.0,985.0,441.0,40.0,6376.0
492.0,641.0,977.0,462.0,8485.0
619.0,854.0,495.0,808.0,7487.0
3.0,805.0,836.0,100.0,6751.0
734.0,201.0,119.0,790.0,3851.0
598.0,805.0,896.0,121.0,8272.5
78.0,150.0,192.0,643.0,2530.5
835.0,98.0,531.0,373.0,5178.5
15.0,147.0,42.0,421.0,1312.5
369.0,462.0,388.0,356.0,4598.0
116.0,198.0,470.0,158.0,3413.0
594.0,366.0,31.0,108.0,2603.0
644.0,159.0,478.0,817.0,5380.5
750.0,811.0,431.0,309.0,6551.5
962.0,267.0,462.0,745.0,6152.5
681.0,427.0,417.0,965.0,6175.5
430.0,604.0,349.0,996.0,5911.0
537.0,316.0,45.0,477.0,2962.5
486.0,985.0,802.0,443.0,8601.5
280.0,188.0,269.0,255.0,2851.5
126.0,118.0,376.0,138.0,2693.0
326.0,973.0,194.0,668.0,5543.0
642.0,496.0,324.0,573.0,5251.5
279.0,191.0,760.0,422.0,5564.0
13.0,366.0,43.0,602.0,2242.0
339.0,956.0,539.0,384.0,6817.0
747.0,596.0,751.0,28.0,7079.0
723.0,778.0,37.0,473.0,4674.5
0.0,768.0,137.0,334.0,3490.0
834.0,957.0,971.0,778.0,10561.0
593.0,136.0,843.0,580.0,6679.0
301.0,966.0,137.0,363.0,4729.5
139.0,830.0,633.0,458.0,6620.0
847.0,845.0,754.0,892.0,9337.0
830.0,849.0,907.0,941.0,10153.5
118.0,865.0,595.0,133.0,6005.5
149.0,947.0,909.0,795.0,8876.5
209.0,488.0,120.0,574.0,3343.0
307.0,423.0,873.0,828.0,7490.0
366.0,746.0,374.0,729.0,5933.5
725.0,306.0,734.0,721.0,7119.5
340.0,160.0,865.0,974.0,6946.0
565.0,14.0,131.0,652.0,2805.0
847.0,142.0,46.0,340.0,2860.0
467.0,863.0,928.0,191.0,8449.5
481.0,861.0,684.0,723.0,8049.5
256.0,323.0,29.0,441.0,2287.5
429.0,165.0,638.0,700.0,5593.0
681.0,852.0,354.0,609.0,6601.5
461.0,949.0,778.0,242.0,8022.0
685.0,423.0,435.0,531.0,5610.5
460.0,403.0,931.0,682.0,7807.0
624.0,431.0,446.0,11.0,4787.5
247.0,687.0,324.0,30.0,4220.0
989.0,21.0,970.0,917.0,8266.5
692.0,234.0,834.0,919.0,7634.5
150.0,341.0,962.0,381.0,6704.5
113.0,900.0,507.0,450.0,6136.0
892.0,453.0,944.0,786.0,9042.0
533.0,419.0,919.0,722.0,8001.0
67.0,556.0,218.0,932.0,4290.0
585.0,738.0,966.0,950.0,9639.0
683.0,703.0,382.0,375.0,5947.5
107.0,515.0,391.0,334.0,4215.0
769.0,941.0,209.0,99.0,5554.5
920.0,300.0,188.0,345.0,4197.5
586.0,1.0,840.0,259.0,5763.5
704.0,867.0,271.0,580.0,6234.0
992.0,488.0,413.0,236.0,5867.0
33.0,930.0,7.0,560.0,3731.0
593.0,703.0,479.0,797.0,6885.5
846.0,839.0,254.0,336.0,5983.0
192.0,292.0,286.0,827.0,3930.5
22.0,8.0,139.0,493.0,1502.5
748.0,580.0,393.0,146.0,5420.0
872.0,967.0,899.0,417.0,9765.5
147.0,995.0,141.0,431.0,4630.5
179.0,91.0,280.0,400.0,2631.0
987.0,166.0,272.0,130.0,4027.0
637.0,563.0,657.0,198.0,6545.0
451.0,614.0,368.0,387.0,5164.5
354.0,860.0,986.0,301.0,8669.5
439.0,247.0,213.0,742.0,3797.0
420.0,731.0,88.0,970.0,4928.0
286.0,61.0,745.0,911.0,5846.5
505.0,936.0,409.0,843.0,7127.5
616.0,274.0,717.0,642.0,6602.0
7.0,533.0,707.0,648.0,6120.0
436.0,306.0,244.0,241.0,3371.5
634.0,333.0,556.0,507.0,5807.5
245.0,58.0,26.0,505.0,1551.5
650.0,534.0,285.0,235.0,4679.5
439.0,995.0,835.0,677.0,9053.5
964.0,583.0,971.0,262.0,8925.0
495.0,330.0,817.0,533.0,6864.5
355.0,307.0,256.0,538.0,3718.0
625.0,376.0,105.0,697.0,3948.5
247.0,200.0,732.0,180.0,5024.0
551.0,620.0,265.0,971.0,5743.5
706.0,480.0,676.0,745.0,7349.5
838.0,276.0,67.0,281.0,3260.5
129.0,102.0,727.0,996.0,5693.0
103.0,986.0,650.0,44.0,6480.0
898.0,238.0,156.0,96.0,3434.0
192.0,143.0,589.0,514.0,4529.0
365.0,984.0,590.0,509.0,7395.5
219.0,137.0,491.0,128.0,3496.0
299.0,304.0,943.0,479.0,6943.5
469.0,613.0,884.0,773.0,8356.5
141.0,736.0,210.0,586.0,4419.0
75.0,710.0,727.0,4.0,5921.0
323.0,195.0,669.0,754.0,5707.0
478.0,966.0,870.0,210.0,8519.0
219.0,17.0,990.0,659.0,6427.5
810.0,936.0,624.0,443.0,8212.5
293.0,209.0,882.0,716.0,6697.0
800.0,84.0,192.0,632.0,3760.0
264.0,597.0,655.0,502.0,6347.0
699.0,255.0,51.0,515.0,3190.5
225.0,21.0,273.0,756.0,3012.0
930.0,744.0,725.0,351.0,8243.5
6.0,654.0,272.0,272.0,3742.0
477.0,379.0,962.0,435.0,7553.5
303.0,313.0,895.0,678.0,7037.0
300.0,976.0,449.0,369.0,6326.5
735.0,744.0,790.0,137.0,7857.5
458.0,570.0,913.0,768.0,8343.0
336.0,933.0,595.0,443.0,7110.5
521.0,425.0,524.0,65.0,5034.5
2.0,123.0,148.0,435.0,1765.5
968.0,939.0,187.0,345.0,6205.5
127.0,944.0,714.0,232.0,7004.0
26.0,490.0,995.0,80.0,6617.0
502.0,981.0,561.0,262.0,7145.0
144.0,601.0,699.0,136.0,5790.0
187.0,662.0,799.0,361.0,6896.5
403.0,89.0,775.0,544.0,5764.0
260.0,881.0,855.0,445.0,8105.5
576.0,866.0,894.0,278.0,8637.0
980.0,328.0,410.0,944.0,6410.0
15.0,409.0,204.0,773.0,3436.5
461.0,817.0,109.0,841.0,5179.5
358.0,232.0,585.0,17.0,4362.5
282.0,8.0,561.0,797.0,4588.5
974.0,366.0,202.0,936.0,5460.0
19.0,485.0,92.0,303.0,2407.5
589.0,749.0,159.0,324.0,4706.0
572.0,333.0,373.0,652.0,4986.0
383.0,328.0,59.0,665.0,3042.5
903.0,494.0,418.0,843.0,6642.5
238.0,215.0,198.0,946.0,3530.0
786.0,361.0,585.0,693.0,6619.5
853.0,487.0,406.0,349.0,5720.5
297.0,44.0,51.0,90.0,1116.0
513.0,917.0,924.0,372.0,8955.0
458.0,181.0,407.0,250.0,3869.0
415.0,766.0,181.0,648.0,5005.0
459.0,61.0,851.0,643.0,6320.5
914.0,106.0,512.0,269.0,5109.5
711.0,479.0,962.0,35.0,7721.5
653.0,749.0,314.0,754.0,6254.0
823.0,483.0,892.0,33.0,7604.5
601.0,361.0,285.0,892.0,5048.0
978.0,971.0,516.0,574.0,8310.0
946.0,883.0,263.0,52.0,5934.0
356.0,227.0,396.0,455.0,4055.5
53.0,434.0,383.0,654.0,4304.0
706.0,593.0,472.0,700.0,6601.0
587.0,183.0,989.0,930.0,8063.0
